"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000260761",0,NA,NA,NA,NA,NA
"ENSG00000260762",0,NA,NA,NA,NA,NA
"ENSG00000260763",0,NA,NA,NA,NA,NA
"ENSG00000260764",0,NA,NA,NA,NA,NA
"ENSG00000260765",0,NA,NA,NA,NA,NA
"ENSG00000260766",0,NA,NA,NA,NA,NA
"ENSG00000260767",0,NA,NA,NA,NA,NA
"ENSG00000260768",0,NA,NA,NA,NA,NA
"ENSG00000260769",0,NA,NA,NA,NA,NA
"ENSG00000260770",0,NA,NA,NA,NA,NA
"ENSG00000260771",0,NA,NA,NA,NA,NA
"ENSG00000260772",0,NA,NA,NA,NA,NA
"ENSG00000260773",0,NA,NA,NA,NA,NA
"ENSG00000260774",0,NA,NA,NA,NA,NA
"ENSG00000260775",0,NA,NA,NA,NA,NA
"ENSG00000260776",0,NA,NA,NA,NA,NA
"ENSG00000260777",0,NA,NA,NA,NA,NA
"ENSG00000260778",0,NA,NA,NA,NA,NA
"ENSG00000260779",0,NA,NA,NA,NA,NA
"ENSG00000260780",0,NA,NA,NA,NA,NA
"ENSG00000260781",0,NA,NA,NA,NA,NA
"ENSG00000260782",0,NA,NA,NA,NA,NA
"ENSG00000260783",0,NA,NA,NA,NA,NA
"ENSG00000260784",0,NA,NA,NA,NA,NA
"ENSG00000260785",0,NA,NA,NA,NA,NA
"ENSG00000260786",0,NA,NA,NA,NA,NA
"ENSG00000260787",0,NA,NA,NA,NA,NA
"ENSG00000260788",0,NA,NA,NA,NA,NA
"ENSG00000260789",0,NA,NA,NA,NA,NA
"ENSG00000260790",0,NA,NA,NA,NA,NA
"ENSG00000260791",0,NA,NA,NA,NA,NA
"ENSG00000260792",0,NA,NA,NA,NA,NA
"ENSG00000260793",0,NA,NA,NA,NA,NA
"ENSG00000260794",0,NA,NA,NA,NA,NA
"ENSG00000260795",0,NA,NA,NA,NA,NA
"ENSG00000260796",0,NA,NA,NA,NA,NA
"ENSG00000260797",0,NA,NA,NA,NA,NA
"ENSG00000260798",0,NA,NA,NA,NA,NA
"ENSG00000260799",0,NA,NA,NA,NA,NA
"ENSG00000260801",0,NA,NA,NA,NA,NA
"ENSG00000260802",0,NA,NA,NA,NA,NA
"ENSG00000260803",0,NA,NA,NA,NA,NA
"ENSG00000260804",0,NA,NA,NA,NA,NA
"ENSG00000260805",0,NA,NA,NA,NA,NA
"ENSG00000260806",0,NA,NA,NA,NA,NA
"ENSG00000260807",0,NA,NA,NA,NA,NA
"ENSG00000260808",0,NA,NA,NA,NA,NA
"ENSG00000260809",0,NA,NA,NA,NA,NA
"ENSG00000260810",0,NA,NA,NA,NA,NA
"ENSG00000260811",0,NA,NA,NA,NA,NA
"ENSG00000260812",0,NA,NA,NA,NA,NA
"ENSG00000260813",0,NA,NA,NA,NA,NA
"ENSG00000260814",0,NA,NA,NA,NA,NA
"ENSG00000260815",0,NA,NA,NA,NA,NA
"ENSG00000260816",0,NA,NA,NA,NA,NA
"ENSG00000260817",0,NA,NA,NA,NA,NA
"ENSG00000260818",0,NA,NA,NA,NA,NA
"ENSG00000260819",0,NA,NA,NA,NA,NA
"ENSG00000260822",0,NA,NA,NA,NA,NA
"ENSG00000260823",0,NA,NA,NA,NA,NA
"ENSG00000260824",0,NA,NA,NA,NA,NA
"ENSG00000260825",0,NA,NA,NA,NA,NA
"ENSG00000260827",0,NA,NA,NA,NA,NA
"ENSG00000260828",0,NA,NA,NA,NA,NA
"ENSG00000260829",0,NA,NA,NA,NA,NA
"ENSG00000260830",0,NA,NA,NA,NA,NA
"ENSG00000260831",0,NA,NA,NA,NA,NA
"ENSG00000260832",0,NA,NA,NA,NA,NA
"ENSG00000260833",0,NA,NA,NA,NA,NA
"ENSG00000260834",0,NA,NA,NA,NA,NA
"ENSG00000260835",0,NA,NA,NA,NA,NA
"ENSG00000260836",0,NA,NA,NA,NA,NA
"ENSG00000260837",0,NA,NA,NA,NA,NA
"ENSG00000260838",0,NA,NA,NA,NA,NA
"ENSG00000260839",0,NA,NA,NA,NA,NA
"ENSG00000260840",0,NA,NA,NA,NA,NA
"ENSG00000260841",0,NA,NA,NA,NA,NA
"ENSG00000260842",0,NA,NA,NA,NA,NA
"ENSG00000260843",0,NA,NA,NA,NA,NA
"ENSG00000260844",0,NA,NA,NA,NA,NA
"ENSG00000260845",0,NA,NA,NA,NA,NA
"ENSG00000260846",0,NA,NA,NA,NA,NA
"ENSG00000260847",0,NA,NA,NA,NA,NA
"ENSG00000260848",0,NA,NA,NA,NA,NA
"ENSG00000260849",0,NA,NA,NA,NA,NA
"ENSG00000260850",0,NA,NA,NA,NA,NA
"ENSG00000260851",0,NA,NA,NA,NA,NA
"ENSG00000260852",0,NA,NA,NA,NA,NA
"ENSG00000260853",134.175979853443,0.32262674090352,0.488662017413383,0.660224714438147,0.509109634578251,0.691005115670286
"ENSG00000260854",0,NA,NA,NA,NA,NA
"ENSG00000260855",0,NA,NA,NA,NA,NA
"ENSG00000260856",0,NA,NA,NA,NA,NA
"ENSG00000260857",0,NA,NA,NA,NA,NA
"ENSG00000260858",0,NA,NA,NA,NA,NA
"ENSG00000260859",0,NA,NA,NA,NA,NA
"ENSG00000260860",0,NA,NA,NA,NA,NA
"ENSG00000260861",0,NA,NA,NA,NA,NA
"ENSG00000260862",0,NA,NA,NA,NA,NA
"ENSG00000260863",0,NA,NA,NA,NA,NA
"ENSG00000260864",0,NA,NA,NA,NA,NA
"ENSG00000260865",0,NA,NA,NA,NA,NA
"ENSG00000260866",0,NA,NA,NA,NA,NA
"ENSG00000260867",0,NA,NA,NA,NA,NA
"ENSG00000260868",0,NA,NA,NA,NA,NA
"ENSG00000260869",0,NA,NA,NA,NA,NA
"ENSG00000260870",0,NA,NA,NA,NA,NA
"ENSG00000260871",0,NA,NA,NA,NA,NA
"ENSG00000260872",0,NA,NA,NA,NA,NA
"ENSG00000260873",0,NA,NA,NA,NA,NA
"ENSG00000260874",0,NA,NA,NA,NA,NA
"ENSG00000260875",0,NA,NA,NA,NA,NA
"ENSG00000260876",0,NA,NA,NA,NA,NA
"ENSG00000260877",0,NA,NA,NA,NA,NA
"ENSG00000260878",0,NA,NA,NA,NA,NA
"ENSG00000260879",0,NA,NA,NA,NA,NA
"ENSG00000260880",0,NA,NA,NA,NA,NA
"ENSG00000260881",0,NA,NA,NA,NA,NA
"ENSG00000260882",0,NA,NA,NA,NA,NA
"ENSG00000260883",0,NA,NA,NA,NA,NA
"ENSG00000260884",0,NA,NA,NA,NA,NA
"ENSG00000260885",0,NA,NA,NA,NA,NA
"ENSG00000260886",0,NA,NA,NA,NA,NA
"ENSG00000260887",0,NA,NA,NA,NA,NA
"ENSG00000260888",0,NA,NA,NA,NA,NA
"ENSG00000260889",0,NA,NA,NA,NA,NA
"ENSG00000260890",0,NA,NA,NA,NA,NA
"ENSG00000260891",0,NA,NA,NA,NA,NA
"ENSG00000260892",0,NA,NA,NA,NA,NA
"ENSG00000260893",0,NA,NA,NA,NA,NA
"ENSG00000260894",0,NA,NA,NA,NA,NA
"ENSG00000260895",0,NA,NA,NA,NA,NA
"ENSG00000260896",0,NA,NA,NA,NA,NA
"ENSG00000260897",0,NA,NA,NA,NA,NA
"ENSG00000260898",0,NA,NA,NA,NA,NA
"ENSG00000260899",0,NA,NA,NA,NA,NA
"ENSG00000260900",0,NA,NA,NA,NA,NA
"ENSG00000260901",0,NA,NA,NA,NA,NA
"ENSG00000260902",0,NA,NA,NA,NA,NA
"ENSG00000260903",0,NA,NA,NA,NA,NA
"ENSG00000260904",0,NA,NA,NA,NA,NA
"ENSG00000260905",0.151690075155562,0.820060305629737,3.08457506014951,0.265858437430921,0.79034823555573,NA
"ENSG00000260907",0,NA,NA,NA,NA,NA
"ENSG00000260908",0,NA,NA,NA,NA,NA
"ENSG00000260909",0,NA,NA,NA,NA,NA
"ENSG00000260910",0,NA,NA,NA,NA,NA
"ENSG00000260911",0,NA,NA,NA,NA,NA
"ENSG00000260912",0,NA,NA,NA,NA,NA
"ENSG00000260913",0,NA,NA,NA,NA,NA
"ENSG00000260914",0,NA,NA,NA,NA,NA
"ENSG00000260915",0,NA,NA,NA,NA,NA
"ENSG00000260916",0,NA,NA,NA,NA,NA
"ENSG00000260917",0,NA,NA,NA,NA,NA
"ENSG00000260918",0,NA,NA,NA,NA,NA
"ENSG00000260919",0,NA,NA,NA,NA,NA
"ENSG00000260920",0,NA,NA,NA,NA,NA
"ENSG00000260921",0,NA,NA,NA,NA,NA
"ENSG00000260922",0,NA,NA,NA,NA,NA
"ENSG00000260923",0,NA,NA,NA,NA,NA
"ENSG00000260924",0,NA,NA,NA,NA,NA
"ENSG00000260925",0,NA,NA,NA,NA,NA
"ENSG00000260926",0,NA,NA,NA,NA,NA
"ENSG00000260927",13.5450979097287,2.34430558986145,0.672940125659352,3.48367633385583,0.000494577201917585,0.0039736720016137
"ENSG00000260928",0,NA,NA,NA,NA,NA
"ENSG00000260929",0,NA,NA,NA,NA,NA
"ENSG00000260930",0,NA,NA,NA,NA,NA
"ENSG00000260931",0,NA,NA,NA,NA,NA
"ENSG00000260932",0,NA,NA,NA,NA,NA
"ENSG00000260933",0,NA,NA,NA,NA,NA
"ENSG00000260934",0,NA,NA,NA,NA,NA
"ENSG00000260935",0,NA,NA,NA,NA,NA
"ENSG00000260936",0,NA,NA,NA,NA,NA
"ENSG00000260937",0,NA,NA,NA,NA,NA
"ENSG00000260938",0,NA,NA,NA,NA,NA
"ENSG00000260939",0,NA,NA,NA,NA,NA
"ENSG00000260940",0,NA,NA,NA,NA,NA
"ENSG00000260941",0,NA,NA,NA,NA,NA
"ENSG00000260942",0,NA,NA,NA,NA,NA
"ENSG00000260943",0,NA,NA,NA,NA,NA
"ENSG00000260944",0,NA,NA,NA,NA,NA
"ENSG00000260945",0,NA,NA,NA,NA,NA
"ENSG00000260946",0,NA,NA,NA,NA,NA
"ENSG00000260947",0,NA,NA,NA,NA,NA
"ENSG00000260948",0,NA,NA,NA,NA,NA
"ENSG00000260949",0,NA,NA,NA,NA,NA
"ENSG00000260950",0,NA,NA,NA,NA,NA
"ENSG00000260951",0,NA,NA,NA,NA,NA
"ENSG00000260952",0,NA,NA,NA,NA,NA
"ENSG00000260953",0,NA,NA,NA,NA,NA
"ENSG00000260954",0,NA,NA,NA,NA,NA
"ENSG00000260955",0,NA,NA,NA,NA,NA
"ENSG00000260957",0,NA,NA,NA,NA,NA
"ENSG00000260958",0,NA,NA,NA,NA,NA
"ENSG00000260959",0,NA,NA,NA,NA,NA
"ENSG00000260960",0,NA,NA,NA,NA,NA
"ENSG00000260962",0,NA,NA,NA,NA,NA
"ENSG00000260963",0,NA,NA,NA,NA,NA
"ENSG00000260965",0,NA,NA,NA,NA,NA
"ENSG00000260966",0,NA,NA,NA,NA,NA
"ENSG00000260967",0,NA,NA,NA,NA,NA
"ENSG00000260968",0,NA,NA,NA,NA,NA
"ENSG00000260969",0,NA,NA,NA,NA,NA
"ENSG00000260970",0,NA,NA,NA,NA,NA
"ENSG00000260971",0,NA,NA,NA,NA,NA
"ENSG00000260972",0,NA,NA,NA,NA,NA
"ENSG00000260973",0,NA,NA,NA,NA,NA
"ENSG00000260974",0,NA,NA,NA,NA,NA
"ENSG00000260975",0,NA,NA,NA,NA,NA
"ENSG00000260976",0,NA,NA,NA,NA,NA
"ENSG00000260977",0,NA,NA,NA,NA,NA
"ENSG00000260978",0,NA,NA,NA,NA,NA
"ENSG00000260979",0,NA,NA,NA,NA,NA
"ENSG00000260980",0,NA,NA,NA,NA,NA
"ENSG00000260981",0,NA,NA,NA,NA,NA
"ENSG00000260982",0,NA,NA,NA,NA,NA
"ENSG00000260983",0,NA,NA,NA,NA,NA
"ENSG00000260984",0,NA,NA,NA,NA,NA
"ENSG00000260985",0,NA,NA,NA,NA,NA
"ENSG00000260986",0,NA,NA,NA,NA,NA
"ENSG00000260987",0,NA,NA,NA,NA,NA
"ENSG00000260988",0,NA,NA,NA,NA,NA
"ENSG00000260989",0,NA,NA,NA,NA,NA
"ENSG00000260990",0,NA,NA,NA,NA,NA
"ENSG00000260991",0,NA,NA,NA,NA,NA
"ENSG00000260992",0,NA,NA,NA,NA,NA
"ENSG00000260993",0,NA,NA,NA,NA,NA
"ENSG00000260994",0,NA,NA,NA,NA,NA
"ENSG00000260995",0,NA,NA,NA,NA,NA
"ENSG00000260996",0,NA,NA,NA,NA,NA
"ENSG00000260997",0,NA,NA,NA,NA,NA
"ENSG00000260998",0,NA,NA,NA,NA,NA
"ENSG00000260999",0,NA,NA,NA,NA,NA
"ENSG00000261000",0,NA,NA,NA,NA,NA
"ENSG00000261001",0,NA,NA,NA,NA,NA
"ENSG00000261002",0,NA,NA,NA,NA,NA
"ENSG00000261003",0,NA,NA,NA,NA,NA
"ENSG00000261005",0,NA,NA,NA,NA,NA
"ENSG00000261006",0,NA,NA,NA,NA,NA
"ENSG00000261007",0,NA,NA,NA,NA,NA
"ENSG00000261008",0,NA,NA,NA,NA,NA
"ENSG00000261009",0,NA,NA,NA,NA,NA
"ENSG00000261010",0,NA,NA,NA,NA,NA
"ENSG00000261011",0,NA,NA,NA,NA,NA
"ENSG00000261012",0,NA,NA,NA,NA,NA
"ENSG00000261013",0,NA,NA,NA,NA,NA
"ENSG00000261014",0,NA,NA,NA,NA,NA
"ENSG00000261015",0,NA,NA,NA,NA,NA
"ENSG00000261016",0,NA,NA,NA,NA,NA
"ENSG00000261017",0,NA,NA,NA,NA,NA
"ENSG00000261018",0,NA,NA,NA,NA,NA
"ENSG00000261019",0,NA,NA,NA,NA,NA
"ENSG00000261020",0,NA,NA,NA,NA,NA
"ENSG00000261021",0,NA,NA,NA,NA,NA
"ENSG00000261022",0,NA,NA,NA,NA,NA
"ENSG00000261023",0,NA,NA,NA,NA,NA
"ENSG00000261024",0,NA,NA,NA,NA,NA
"ENSG00000261025",0,NA,NA,NA,NA,NA
"ENSG00000261026",1.87584750124837,0.916152500173665,1.24685056168857,0.734773298680596,0.462477571304925,0.649533836300621
"ENSG00000261027",0,NA,NA,NA,NA,NA
"ENSG00000261028",0,NA,NA,NA,NA,NA
"ENSG00000261029",0,NA,NA,NA,NA,NA
"ENSG00000261030",0,NA,NA,NA,NA,NA
"ENSG00000261031",0,NA,NA,NA,NA,NA
"ENSG00000261032",0,NA,NA,NA,NA,NA
"ENSG00000261033",0,NA,NA,NA,NA,NA
"ENSG00000261034",0,NA,NA,NA,NA,NA
"ENSG00000261035",0,NA,NA,NA,NA,NA
"ENSG00000261036",0,NA,NA,NA,NA,NA
"ENSG00000261037",0,NA,NA,NA,NA,NA
"ENSG00000261038",0,NA,NA,NA,NA,NA
"ENSG00000261039",0,NA,NA,NA,NA,NA
"ENSG00000261040",0,NA,NA,NA,NA,NA
"ENSG00000261041",0,NA,NA,NA,NA,NA
"ENSG00000261042",0,NA,NA,NA,NA,NA
"ENSG00000261043",0,NA,NA,NA,NA,NA
"ENSG00000261044",0,NA,NA,NA,NA,NA
"ENSG00000261045",0,NA,NA,NA,NA,NA
"ENSG00000261046",0,NA,NA,NA,NA,NA
"ENSG00000261047",0,NA,NA,NA,NA,NA
"ENSG00000261048",0,NA,NA,NA,NA,NA
"ENSG00000261049",0,NA,NA,NA,NA,NA
"ENSG00000261051",0,NA,NA,NA,NA,NA
"ENSG00000261052",0,NA,NA,NA,NA,NA
"ENSG00000261053",0,NA,NA,NA,NA,NA
"ENSG00000261054",0,NA,NA,NA,NA,NA
"ENSG00000261055",0,NA,NA,NA,NA,NA
"ENSG00000261056",0,NA,NA,NA,NA,NA
"ENSG00000261057",0,NA,NA,NA,NA,NA
"ENSG00000261058",0,NA,NA,NA,NA,NA
"ENSG00000261059",0,NA,NA,NA,NA,NA
"ENSG00000261060",0,NA,NA,NA,NA,NA
"ENSG00000261061",0,NA,NA,NA,NA,NA
"ENSG00000261063",0,NA,NA,NA,NA,NA
"ENSG00000261064",0,NA,NA,NA,NA,NA
"ENSG00000261065",0,NA,NA,NA,NA,NA
"ENSG00000261066",0,NA,NA,NA,NA,NA
"ENSG00000261067",0,NA,NA,NA,NA,NA
"ENSG00000261068",0,NA,NA,NA,NA,NA
"ENSG00000261069",0,NA,NA,NA,NA,NA
"ENSG00000261070",0,NA,NA,NA,NA,NA
"ENSG00000261071",0,NA,NA,NA,NA,NA
"ENSG00000261072",0,NA,NA,NA,NA,NA
"ENSG00000261073",0,NA,NA,NA,NA,NA
"ENSG00000261074",0,NA,NA,NA,NA,NA
"ENSG00000261075",0,NA,NA,NA,NA,NA
"ENSG00000261076",0,NA,NA,NA,NA,NA
"ENSG00000261077",0,NA,NA,NA,NA,NA
"ENSG00000261078",0,NA,NA,NA,NA,NA
"ENSG00000261079",0,NA,NA,NA,NA,NA
"ENSG00000261080",0,NA,NA,NA,NA,NA
"ENSG00000261081",0,NA,NA,NA,NA,NA
"ENSG00000261082",0,NA,NA,NA,NA,NA
"ENSG00000261083",0,NA,NA,NA,NA,NA
"ENSG00000261084",0,NA,NA,NA,NA,NA
"ENSG00000261085",0,NA,NA,NA,NA,NA
"ENSG00000261086",0,NA,NA,NA,NA,NA
"ENSG00000261087",0,NA,NA,NA,NA,NA
"ENSG00000261088",0,NA,NA,NA,NA,NA
"ENSG00000261089",0,NA,NA,NA,NA,NA
"ENSG00000261090",0,NA,NA,NA,NA,NA
"ENSG00000261091",0,NA,NA,NA,NA,NA
"ENSG00000261092",0,NA,NA,NA,NA,NA
"ENSG00000261093",0,NA,NA,NA,NA,NA
"ENSG00000261094",0,NA,NA,NA,NA,NA
"ENSG00000261095",0,NA,NA,NA,NA,NA
"ENSG00000261096",0,NA,NA,NA,NA,NA
"ENSG00000261097",0,NA,NA,NA,NA,NA
"ENSG00000261098",0,NA,NA,NA,NA,NA
"ENSG00000261099",0,NA,NA,NA,NA,NA
"ENSG00000261101",0,NA,NA,NA,NA,NA
"ENSG00000261102",0,NA,NA,NA,NA,NA
"ENSG00000261103",0,NA,NA,NA,NA,NA
"ENSG00000261104",0,NA,NA,NA,NA,NA
"ENSG00000261105",0,NA,NA,NA,NA,NA
"ENSG00000261106",0,NA,NA,NA,NA,NA
"ENSG00000261107",0,NA,NA,NA,NA,NA
"ENSG00000261108",0,NA,NA,NA,NA,NA
"ENSG00000261109",0,NA,NA,NA,NA,NA
"ENSG00000261110",0,NA,NA,NA,NA,NA
"ENSG00000261111",0,NA,NA,NA,NA,NA
"ENSG00000261112",0,NA,NA,NA,NA,NA
"ENSG00000261113",0,NA,NA,NA,NA,NA
"ENSG00000261114",0,NA,NA,NA,NA,NA
"ENSG00000261115",0.0722409635107553,-0.416521716874066,3.08457506014951,-0.135033743303973,0.892585195354521,NA
"ENSG00000261116",0,NA,NA,NA,NA,NA
"ENSG00000261117",0,NA,NA,NA,NA,NA
"ENSG00000261118",0,NA,NA,NA,NA,NA
"ENSG00000261119",0,NA,NA,NA,NA,NA
"ENSG00000261120",0,NA,NA,NA,NA,NA
"ENSG00000261121",0,NA,NA,NA,NA,NA
"ENSG00000261122",0,NA,NA,NA,NA,NA
"ENSG00000261123",0,NA,NA,NA,NA,NA
"ENSG00000261124",0,NA,NA,NA,NA,NA
"ENSG00000261125",0,NA,NA,NA,NA,NA
"ENSG00000261126",0,NA,NA,NA,NA,NA
"ENSG00000261127",0,NA,NA,NA,NA,NA
"ENSG00000261129",0,NA,NA,NA,NA,NA
"ENSG00000261130",0,NA,NA,NA,NA,NA
"ENSG00000261131",0,NA,NA,NA,NA,NA
"ENSG00000261132",0,NA,NA,NA,NA,NA
"ENSG00000261134",0,NA,NA,NA,NA,NA
"ENSG00000261135",0,NA,NA,NA,NA,NA
"ENSG00000261136",0,NA,NA,NA,NA,NA
"ENSG00000261137",0,NA,NA,NA,NA,NA
"ENSG00000261138",0,NA,NA,NA,NA,NA
"ENSG00000261139",0,NA,NA,NA,NA,NA
"ENSG00000261140",0,NA,NA,NA,NA,NA
"ENSG00000261141",0,NA,NA,NA,NA,NA
"ENSG00000261142",0,NA,NA,NA,NA,NA
"ENSG00000261143",0,NA,NA,NA,NA,NA
"ENSG00000261144",0,NA,NA,NA,NA,NA
"ENSG00000261145",0,NA,NA,NA,NA,NA
"ENSG00000261146",0,NA,NA,NA,NA,NA
"ENSG00000261147",0,NA,NA,NA,NA,NA
"ENSG00000261148",0,NA,NA,NA,NA,NA
"ENSG00000261149",0,NA,NA,NA,NA,NA
"ENSG00000261150",0,NA,NA,NA,NA,NA
"ENSG00000261151",0,NA,NA,NA,NA,NA
"ENSG00000261152",0,NA,NA,NA,NA,NA
"ENSG00000261153",0,NA,NA,NA,NA,NA
"ENSG00000261154",0,NA,NA,NA,NA,NA
"ENSG00000261155",0,NA,NA,NA,NA,NA
"ENSG00000261156",0,NA,NA,NA,NA,NA
"ENSG00000261157",0,NA,NA,NA,NA,NA
"ENSG00000261158",0,NA,NA,NA,NA,NA
"ENSG00000261159",0,NA,NA,NA,NA,NA
"ENSG00000261160",0,NA,NA,NA,NA,NA
"ENSG00000261161",0,NA,NA,NA,NA,NA
"ENSG00000261162",0,NA,NA,NA,NA,NA
"ENSG00000261163",0,NA,NA,NA,NA,NA
"ENSG00000261164",0,NA,NA,NA,NA,NA
"ENSG00000261165",0,NA,NA,NA,NA,NA
"ENSG00000261166",0,NA,NA,NA,NA,NA
"ENSG00000261167",0,NA,NA,NA,NA,NA
"ENSG00000261168",0,NA,NA,NA,NA,NA
"ENSG00000261170",0,NA,NA,NA,NA,NA
"ENSG00000261171",0,NA,NA,NA,NA,NA
"ENSG00000261172",0,NA,NA,NA,NA,NA
"ENSG00000261173",0,NA,NA,NA,NA,NA
"ENSG00000261174",0,NA,NA,NA,NA,NA
"ENSG00000261175",42.050925597389,8.81620849736931,1.46580444435759,6.01458709673456,1.80345783732781e-09,1.80088146898877e-07
"ENSG00000261176",0,NA,NA,NA,NA,NA
"ENSG00000261177",0,NA,NA,NA,NA,NA
"ENSG00000261178",0,NA,NA,NA,NA,NA
"ENSG00000261180",0,NA,NA,NA,NA,NA
"ENSG00000261181",0,NA,NA,NA,NA,NA
"ENSG00000261182",0,NA,NA,NA,NA,NA
"ENSG00000261183",0,NA,NA,NA,NA,NA
"ENSG00000261184",0,NA,NA,NA,NA,NA
"ENSG00000261185",0,NA,NA,NA,NA,NA
"ENSG00000261186",0,NA,NA,NA,NA,NA
"ENSG00000261187",0,NA,NA,NA,NA,NA
"ENSG00000261188",0,NA,NA,NA,NA,NA
"ENSG00000261189",0,NA,NA,NA,NA,NA
"ENSG00000261190",0,NA,NA,NA,NA,NA
"ENSG00000261191",0,NA,NA,NA,NA,NA
"ENSG00000261192",0,NA,NA,NA,NA,NA
"ENSG00000261193",0,NA,NA,NA,NA,NA
"ENSG00000261194",0,NA,NA,NA,NA,NA
"ENSG00000261195",0,NA,NA,NA,NA,NA
"ENSG00000261196",0,NA,NA,NA,NA,NA
"ENSG00000261197",0,NA,NA,NA,NA,NA
"ENSG00000261198",0,NA,NA,NA,NA,NA
"ENSG00000261199",0,NA,NA,NA,NA,NA
"ENSG00000261200",0,NA,NA,NA,NA,NA
"ENSG00000261201",0,NA,NA,NA,NA,NA
"ENSG00000261202",0,NA,NA,NA,NA,NA
"ENSG00000261203",0,NA,NA,NA,NA,NA
"ENSG00000261204",0,NA,NA,NA,NA,NA
"ENSG00000261205",0,NA,NA,NA,NA,NA
"ENSG00000261206",0,NA,NA,NA,NA,NA
"ENSG00000261207",0,NA,NA,NA,NA,NA
"ENSG00000261208",0,NA,NA,NA,NA,NA
"ENSG00000261209",0,NA,NA,NA,NA,NA
"ENSG00000261210",0,NA,NA,NA,NA,NA
"ENSG00000261211",0,NA,NA,NA,NA,NA
"ENSG00000261212",0,NA,NA,NA,NA,NA
"ENSG00000261213",0,NA,NA,NA,NA,NA
"ENSG00000261214",0,NA,NA,NA,NA,NA
"ENSG00000261215",0,NA,NA,NA,NA,NA
"ENSG00000261216",0,NA,NA,NA,NA,NA
"ENSG00000261217",0,NA,NA,NA,NA,NA
"ENSG00000261218",0,NA,NA,NA,NA,NA
"ENSG00000261219",0,NA,NA,NA,NA,NA
"ENSG00000261220",0,NA,NA,NA,NA,NA
"ENSG00000261221",0,NA,NA,NA,NA,NA
"ENSG00000261222",0,NA,NA,NA,NA,NA
"ENSG00000261225",0,NA,NA,NA,NA,NA
"ENSG00000261226",0,NA,NA,NA,NA,NA
"ENSG00000261227",0,NA,NA,NA,NA,NA
"ENSG00000261228",0,NA,NA,NA,NA,NA
"ENSG00000261229",0,NA,NA,NA,NA,NA
"ENSG00000261230",0,NA,NA,NA,NA,NA
"ENSG00000261231",0,NA,NA,NA,NA,NA
"ENSG00000261232",0,NA,NA,NA,NA,NA
"ENSG00000261233",0,NA,NA,NA,NA,NA
"ENSG00000261234",0,NA,NA,NA,NA,NA
"ENSG00000261235",0,NA,NA,NA,NA,NA
"ENSG00000261236",0,NA,NA,NA,NA,NA
"ENSG00000261237",0,NA,NA,NA,NA,NA
"ENSG00000261238",0,NA,NA,NA,NA,NA
"ENSG00000261239",0,NA,NA,NA,NA,NA
"ENSG00000261240",0,NA,NA,NA,NA,NA
"ENSG00000261241",0,NA,NA,NA,NA,NA
"ENSG00000261242",0,NA,NA,NA,NA,NA
"ENSG00000261243",0,NA,NA,NA,NA,NA
"ENSG00000261244",0,NA,NA,NA,NA,NA
"ENSG00000261245",0,NA,NA,NA,NA,NA
"ENSG00000261246",0,NA,NA,NA,NA,NA
"ENSG00000261247",0,NA,NA,NA,NA,NA
"ENSG00000261248",0,NA,NA,NA,NA,NA
"ENSG00000261249",0,NA,NA,NA,NA,NA
"ENSG00000261250",0,NA,NA,NA,NA,NA
"ENSG00000261251",0,NA,NA,NA,NA,NA
"ENSG00000261252",0,NA,NA,NA,NA,NA
"ENSG00000261253",0,NA,NA,NA,NA,NA
"ENSG00000261254",0,NA,NA,NA,NA,NA
"ENSG00000261256",0,NA,NA,NA,NA,NA
"ENSG00000261257",0,NA,NA,NA,NA,NA
"ENSG00000261258",0,NA,NA,NA,NA,NA
"ENSG00000261259",0,NA,NA,NA,NA,NA
"ENSG00000261260",0,NA,NA,NA,NA,NA
"ENSG00000261261",0,NA,NA,NA,NA,NA
"ENSG00000261262",0,NA,NA,NA,NA,NA
"ENSG00000261263",0,NA,NA,NA,NA,NA
"ENSG00000261264",0,NA,NA,NA,NA,NA
"ENSG00000261265",0,NA,NA,NA,NA,NA
"ENSG00000261266",0,NA,NA,NA,NA,NA
"ENSG00000261267",0,NA,NA,NA,NA,NA
"ENSG00000261268",0,NA,NA,NA,NA,NA
"ENSG00000261269",0,NA,NA,NA,NA,NA
"ENSG00000261270",0,NA,NA,NA,NA,NA
"ENSG00000261272",0,NA,NA,NA,NA,NA
"ENSG00000261273",0,NA,NA,NA,NA,NA
"ENSG00000261274",0,NA,NA,NA,NA,NA
"ENSG00000261275",0,NA,NA,NA,NA,NA
"ENSG00000261276",0,NA,NA,NA,NA,NA
"ENSG00000261277",0,NA,NA,NA,NA,NA
"ENSG00000261278",0,NA,NA,NA,NA,NA
"ENSG00000261279",0,NA,NA,NA,NA,NA
"ENSG00000261280",0,NA,NA,NA,NA,NA
"ENSG00000261281",0,NA,NA,NA,NA,NA
"ENSG00000261282",0,NA,NA,NA,NA,NA
"ENSG00000261283",0,NA,NA,NA,NA,NA
"ENSG00000261284",0,NA,NA,NA,NA,NA
"ENSG00000261285",0,NA,NA,NA,NA,NA
"ENSG00000261286",0,NA,NA,NA,NA,NA
"ENSG00000261287",0,NA,NA,NA,NA,NA
"ENSG00000261288",0,NA,NA,NA,NA,NA
"ENSG00000261289",0,NA,NA,NA,NA,NA
"ENSG00000261290",0,NA,NA,NA,NA,NA
